fix_start,stop,text,global_text,video_path
56,163,The nurse puts the head of the bed up to a 30 degree angle and applies restraints., The patient is lying in bed in no distress. The nurse puts the head of the bed up to a 30 degree angle and applies restraints.,/data/video_narration/2023_06_20_heather/clip_06/lt.mp4
0,135," The patient appears to be stable and is able to ambulate minimally with a cyst, without", The patient appears to be stable and is able to ambulate without assist,/data/video_narration/2023_06_21_julie/clip_13/lt.mp4
0,123, The patient appears to be getting admitted to the ICU., The patient appears to be getting admitted to the ICU. He has been transferred from a VCP 500 bed to an ICU bed or a Progressa Microclimate Hospital bed. His blood pressure is getting taken on his forearm as opposed to his upper arm. The patient appears alert and oriented. Assistive devices were used to transfer the patient from bed to bed to preserve body mechanics.,/data/video_narration/2023_06_21_trish/clip_01/lt.mp4
123,357, He has been transferred from a VCP 500 bed to an ICU bed or a Progressive Microclimate Hospital bed., The patient appears to be getting admitted to the ICU. He has been transferred from a VCP 500 bed to an ICU bed or a Progressa Microclimate Hospital bed. His blood pressure is getting taken on his forearm as opposed to his upper arm. The patient appears alert and oriented. Assistive devices were used to transfer the patient from bed to bed to preserve body mechanics.,/data/video_narration/2023_06_21_trish/clip_01/lt.mp4
357,496, His blood pressure is getting taken on his forearm as opposed to his upper arm., The patient appears to be getting admitted to the ICU. He has been transferred from a VCP 500 bed to an ICU bed or a Progressa Microclimate Hospital bed. His blood pressure is getting taken on his forearm as opposed to his upper arm. The patient appears alert and oriented. Assistive devices were used to transfer the patient from bed to bed to preserve body mechanics.,/data/video_narration/2023_06_21_trish/clip_01/lt.mp4
496,571, The patient appears alert and oriented., The patient appears to be getting admitted to the ICU. He has been transferred from a VCP 500 bed to an ICU bed or a Progressa Microclimate Hospital bed. His blood pressure is getting taken on his forearm as opposed to his upper arm. The patient appears alert and oriented. Assistive devices were used to transfer the patient from bed to bed to preserve body mechanics.,/data/video_narration/2023_06_21_trish/clip_01/lt.mp4
571,814, Assistive devices were used to transfer the patient from bed to bed to preserve body mechanics., The patient appears to be getting admitted to the ICU. He has been transferred from a VCP 500 bed to an ICU bed or a Progressa Microclimate Hospital bed. His blood pressure is getting taken on his forearm as opposed to his upper arm. The patient appears alert and oriented. Assistive devices were used to transfer the patient from bed to bed to preserve body mechanics.,/data/video_narration/2023_06_21_trish/clip_01/lt.mp4
0,220, The nurses are connecting the patient to the monitor in his new room.," The nurses are connecting the patient to the monitor in his new room. The patient is also receiving a new IV from the nurse. As a new admission, the physician has obtained ICU consent from the patient.",/data/video_narration/2023_06_21_trish/clip_02_01/lt.mp4
220,317, The patient is also receiving a new IV from the nurse.," The nurses are connecting the patient to the monitor in his new room. The patient is also receiving a new IV from the nurse. As a new admission, the physician has obtained ICU consent from the patient.",/data/video_narration/2023_06_21_trish/clip_02_01/lt.mp4
317,462," As a new admission, the physician has obtained ICU consent from the patient."," The nurses are connecting the patient to the monitor in his new room. The patient is also receiving a new IV from the nurse. As a new admission, the physician has obtained ICU consent from the patient.",/data/video_narration/2023_06_21_trish/clip_02_01/lt.mp4
0,267, The patient is alert and calm while the nurse is reinforcing an IV in his right upper extremity., The patient is alert and calm while the nurse is reinforcing an IV in his right upper extremity. The nurse is also priming pressure tubing for an anticipated arterial line that the physician will be placing in the patient's left radial artery. There was also an ultrasound technician or perhaps a physician who performed an echocardiogram or cardiac ultrasound on the patient.,/data/video_narration/2023_06_21_trish/clip_02_02/lt.mp4
267,411, The nurse is also priming pressure tubing for an anticipated arterial line that the, The patient is alert and calm while the nurse is reinforcing an IV in his right upper extremity. The nurse is also priming pressure tubing for an anticipated arterial line that the physician will be placing in the patient's left radial artery. There was also an ultrasound technician or perhaps a physician who performed an echocardiogram or cardiac ultrasound on the patient.,/data/video_narration/2023_06_21_trish/clip_02_02/lt.mp4
411,512, physician will be placing in the patient's left radial artery. There was also an ultrasound, The patient is alert and calm while the nurse is reinforcing an IV in his right upper extremity. The nurse is also priming pressure tubing for an anticipated arterial line that the physician will be placing in the patient's left radial artery. There was also an ultrasound technician or perhaps a physician who performed an echocardiogram or cardiac ultrasound on the patient.,/data/video_narration/2023_06_21_trish/clip_02_02/lt.mp4
512,866, technician or perhaps a physician who performed an echocardiogram or cardiac ultrasound on the patient., The patient is alert and calm while the nurse is reinforcing an IV in his right upper extremity. The nurse is also priming pressure tubing for an anticipated arterial line that the physician will be placing in the patient's left radial artery. There was also an ultrasound technician or perhaps a physician who performed an echocardiogram or cardiac ultrasound on the patient.,/data/video_narration/2023_06_21_trish/clip_02_02/lt.mp4
